invoice_no,invoice_date,customer_id,country,quantity,amount,total_sales,year,month,month_name
574240,2021-11-03 12:45:00,15998.0,United Kingdom,383,57921,22183743,2021,11,November
573309,2021-10-28 16:37:00,17272.0,United Kingdom,48,4080,195840,2021,10,October
575256,2021-11-09 11:58:00,13408.0,United Kingdom,252,55044,13871088,2021,11,November
560453,2021-07-19 09:52:00,13209.0,United Kingdom,868,119838,104019384,2021,7,July
553931,2021-05-20 10:27:00,14911.0,EIRE,226,38032,8595232,2021,5,May
547805,2021-03-25 13:35:00,13327.0,United Kingdom,194,47405,9196570,2021,3,March
549255,2021-04-07 12:23:00,16209.0,United Kingdom,245,30595,7495775,2021,4,April
574619,2021-11-06 11:18:00,15952.0,United Kingdom,143,22517,3219931,2021,11,November
572499,2021-10-24 14:10:00,15786.0,United Kingdom,1020,168746,172120920,2021,10,October
571708,2021-10-18 15:42:00,12955.0,United Kingdom,280,26976,7553280,2021,10,October
570964,2021-10-13 11:50:00,12766.0,Portugal,884,131901,116600484,2021,10,October
557119,2021-06-16 17:08:00,17416.0,United Kingdom,604,93774,56639496,2021,6,June
540374,2021-01-06 17:19:00,15845.0,United Kingdom,208,30336,6309888,2021,1,January
569386,2021-10-03 16:48:00,15159.0,United Kingdom,38,24360,925680,2021,10,October
578104,2021-11-23 08:43:00,13969.0,United Kingdom,90,30846,2776140,2021,11,November
564223,2021-08-24 09:46:00,13013.0,United Kingdom,93,25515,2372895,2021,8,August
547416,2021-03-23 10:15:00,15410.0,United Kingdom,104,38260,3979040,2021,3,March
564725,2021-08-28 12:28:00,18041.0,United Kingdom,125,23911,2988875,2021,8,August
536741,2020-12-02 13:11:00,13117.0,United Kingdom,130,20212,2627560,2020,12,December
561908,2021-08-01 10:09:00,14239.0,United Kingdom,60,12050,723000,2021,8,August
573374,2021-10-30 13:39:00,14755.0,United Kingdom,167,44321,7401607,2021,10,October
557226,2021-06-17 13:39:00,15805.0,United Kingdom,205,25263,5178915,2021,6,June
563161,2021-08-12 12:15:00,14790.0,United Kingdom,248,21188,5254624,2021,8,August
537810,2020-12-08 13:30:00,15032.0,United Kingdom,3,2385,7155,2020,12,December
545222,2021-03-01 08:49:00,13880.0,United Kingdom,94,20010,1880940,2021,3,March
563437,2021-08-16 12:52:00,14232.0,United Kingdom,378,25760,9737280,2021,8,August
569144,2021-09-30 15:14:00,17227.0,United Kingdom,111,13945,1547895,2021,9,September
578939,2021-11-27 13:14:00,17068.0,United Kingdom,82,16834,1380388,2021,11,November
538056,2020-12-09 13:34:00,17198.0,United Kingdom,118,24965,2945870,2020,12,December
561114,2021-07-25 12:12:00,14775.0,United Kingdom,418,29490,12326820,2021,7,July
558619,2021-06-30 16:28:00,14401.0,United Kingdom,314,31670,9944380,2021,6,June
572856,2021-10-26 12:28:00,18118.0,United Kingdom,69,10614,732366,2021,10,October
541038,2021-01-13 12:10:00,16395.0,United Kingdom,246,30114,7408044,2021,1,January
571263,2021-10-16 11:06:00,14910.0,United Kingdom,98,21441,2101218,2021,10,October
568098,2021-09-23 15:17:00,15762.0,United Kingdom,147,31531,4635057,2021,9,September
548874,2021-04-04 15:18:00,17716.0,United Kingdom,386,78616,30345776,2021,4,April
580907,2021-12-06 13:13:00,13507.0,United Kingdom,385,45637,17570245,2021,12,December
562575,2021-08-07 12:54:00,15411.0,United Kingdom,107,22581,2416167,2021,8,August
536789,2020-12-02 15:25:00,17850.0,United Kingdom,12,2220,26640,2020,12,December
560104,2021-07-14 18:56:00,17921.0,United Kingdom,87,15930,1385910,2021,7,July
548911,2021-04-05 09:09:00,12951.0,United Kingdom,55,15519,853545,2021,4,April
571904,2021-10-19 14:41:00,12522.0,Germany,129,8940,1153260,2021,10,October
563019,2021-08-11 12:58:00,17340.0,United Kingdom,344,59572,20492768,2021,8,August
555349,2021-06-02 12:08:00,16729.0,United Kingdom,262,29469,7720878,2021,6,June
556010,2021-06-08 11:43:00,17414.0,United Kingdom,1380,59800,82524000,2021,6,June
555719,2021-06-06 15:31:00,12609.0,Germany,295,51280,15127600,2021,6,June
566260,2021-09-11 12:45:00,14212.0,United Kingdom,1152,107048,123319296,2021,9,September
569219,2021-10-02 13:01:00,13558.0,United Kingdom,126,20199,2545074,2021,10,October
577332,2021-11-18 14:25:00,13013.0,United Kingdom,151,29765,4494515,2021,11,November
581224,2021-12-08 09:47:00,17631.0,United Kingdom,149,11183,1666267,2021,12,December
564906,2021-08-31 12:18:00,12682.0,France,122,25080,3059760,2021,8,August
576891,2021-11-16 17:26:00,12662.0,Germany,42,12090,507780,2021,11,November
567199,2021-09-19 10:13:00,17058.0,United Kingdom,137,36023,4935151,2021,9,September
579525,2021-11-30 08:23:00,15113.0,United Kingdom,950,128864,122420800,2021,11,November
561383,2021-07-27 08:35:00,13730.0,United Kingdom,249,44585,11101665,2021,7,July
579497,2021-11-29 15:39:00,14349.0,United Kingdom,86,13350,1148100,2021,11,November
574883,2021-11-07 13:56:00,14623.0,United Kingdom,131,16234,2126654,2021,11,November
546994,2021-03-18 13:20:00,16684.0,United Kingdom,144,15264,2198016,2021,3,March
572139,2021-10-21 10:19:00,18241.0,United Kingdom,20,5460,109200,2021,10,October
573481,2021-10-31 11:10:00,13994.0,United Kingdom,224,60830,13625920,2021,10,October
556067,2021-06-08 14:35:00,12748.0,United Kingdom,150,26990,4048500,2021,6,June
562429,2021-08-04 17:23:00,13767.0,United Kingdom,136,42384,5764224,2021,8,August
551413,2021-04-28 13:33:00,16227.0,United Kingdom,90,31422,2827980,2021,4,April
566850,2021-09-15 12:04:00,13662.0,United Kingdom,180,36482,6566760,2021,9,September
563178,2021-08-12 14:12:00,16011.0,United Kingdom,129,20839,2688231,2021,8,August
551124,2021-04-26 12:47:00,15738.0,United Kingdom,130,29190,3794700,2021,4,April
578854,2021-11-27 11:15:00,14859.0,United Kingdom,186,38842,7224612,2021,11,November
552445,2021-05-09 13:27:00,16839.0,United Kingdom,351,66761,23433111,2021,5,May
567625,2021-09-21 12:55:00,13627.0,United Kingdom,235,30718,7218730,2021,9,September
549280,2021-04-07 13:18:00,13854.0,United Kingdom,82,42990,3525180,2021,4,April
546853,2021-03-17 13:34:00,12845.0,United Kingdom,35,7350,257250,2021,3,March
564483,2021-08-25 13:46:00,14050.0,United Kingdom,447,48598,21723306,2021,8,August
550193,2021-04-15 09:27:00,13952.0,United Kingdom,886,204276,180988536,2021,4,April
556234,2021-06-09 15:27:00,17961.0,United Kingdom,11,2636,28996,2021,6,June
549567,2021-04-10 15:07:00,13632.0,United Kingdom,98,26158,2563484,2021,4,April
566901,2021-09-15 13:54:00,17434.0,United Kingdom,192,49956,9591552,2021,9,September
550155,2021-04-14 14:54:00,14198.0,United Kingdom,104,18330,1906320,2021,4,April
579669,2021-11-30 12:36:00,14673.0,United Kingdom,135,30233,4081455,2021,11,November
559673,2021-07-11 14:10:00,13224.0,United Kingdom,665,121226,80615290,2021,7,July
570003,2021-10-07 09:19:00,14792.0,United Kingdom,2,620,1240,2021,10,October
561095,2021-07-25 10:19:00,17040.0,United Kingdom,181,44973,8140113,2021,7,July
577534,2021-11-20 14:05:00,18127.0,United Kingdom,51,2379,121329,2021,11,November
546003,2021-03-08 15:07:00,16712.0,United Kingdom,155,37077,5746935,2021,3,March
544069,2021-02-15 14:17:00,12616.0,France,98,25560,2504880,2021,2,February
544051,2021-02-15 12:40:00,16700.0,United Kingdom,266,43300,11517800,2021,2,February
539561,2020-12-20 11:41:00,16422.0,United Kingdom,336,33972,11414592,2020,12,December
545883,2021-03-07 15:40:00,15974.0,United Kingdom,45,14795,665775,2021,3,March
575202,2021-11-09 10:14:00,13018.0,United Kingdom,270,35970,9711900,2021,11,November
558366,2021-06-28 15:30:00,13631.0,United Kingdom,96,51072,4902912,2021,6,June
571702,2021-10-18 15:06:00,14639.0,United Kingdom,10,4710,47100,2021,10,October
548725,2021-04-04 09:08:00,12678.0,France,1,13400,13400,2021,4,April
538069,2020-12-09 14:08:00,16795.0,United Kingdom,239,41488,9915632,2020,12,December
546915,2021-03-18 08:31:00,15695.0,United Kingdom,197,35973,7086681,2021,3,March
559987,2021-07-14 12:12:00,12619.0,Germany,781,68800,53732800,2021,7,July
553369,2021-05-16 14:30:00,15044.0,United Kingdom,109,47485,5175865,2021,5,May
569122,2021-09-30 13:06:00,12694.0,France,186,43017,8001162,2021,9,September
580401,2021-12-04 11:50:00,17618.0,United Kingdom,84,30480,2560320,2021,12,December
570121,2021-10-07 12:49:00,13419.0,United Kingdom,275,22106,6079150,2021,10,October
558482,2021-06-30 09:56:00,16570.0,United Kingdom,24,1320,31680,2021,6,June
538014,2020-12-09 12:49:00,14440.0,United Kingdom,150,65670,9850500,2020,12,December
538064,2020-12-09 13:47:00,15271.0,United Kingdom,78,11175,871650,2020,12,December
546159,2021-03-10 09:41:00,16471.0,United Kingdom,141,22395,3157695,2021,3,March
545073,2021-02-28 09:26:00,14036.0,United Kingdom,268,62665,16794220,2021,2,February
568538,2021-09-27 14:07:00,15061.0,United Kingdom,717,166884,119655828,2021,9,September
574064,2021-11-02 14:35:00,17434.0,United Kingdom,214,31374,6714036,2021,11,November
552959,2021-05-12 12:53:00,12748.0,United Kingdom,480,47460,22780800,2021,5,May
558363,2021-06-28 15:15:00,16029.0,United Kingdom,144,53040,7637760,2021,6,June
555127,2021-05-31 15:30:00,15241.0,United Kingdom,294,36810,10822140,2021,5,May
551194,2021-04-27 11:12:00,14606.0,United Kingdom,77,11484,884268,2021,4,April
569558,2021-10-05 08:53:00,14936.0,Channel Islands,366,62284,22795944,2021,10,October
575328,2021-11-09 13:48:00,17857.0,United Kingdom,2400,264000,633600000,2021,11,November
555534,2021-06-05 12:12:00,14682.0,United Kingdom,48,3120,149760,2021,6,June
562886,2021-08-10 11:41:00,17994.0,United Kingdom,127,12071,1533017,2021,8,August
553552,2021-05-17 16:23:00,17702.0,United Kingdom,484,43980,21286320,2021,5,May
581097,2021-12-07 11:41:00,13685.0,United Kingdom,600,117000,70200000,2021,12,December
547064,2021-03-20 13:38:00,16096.0,United Kingdom,155,32062,4969610,2021,3,March
565198,2021-09-01 16:18:00,16729.0,United Kingdom,300,34698,10409400,2021,9,September
541400,2021-01-17 15:11:00,13929.0,United Kingdom,43,41285,1775255,2021,1,January
568897,2021-09-29 13:17:00,13886.0,United Kingdom,126,24356,3068856,2021,9,September
560686,2021-07-20 11:50:00,15632.0,United Kingdom,207,38557,7981299,2021,7,July
553201,2021-05-15 15:31:00,17758.0,United Kingdom,13,2575,33475,2021,5,May
573504,2021-10-31 12:05:00,13983.0,United Kingdom,125,39804,4975500,2021,10,October
542236,2021-01-26 14:19:00,17027.0,United Kingdom,100,19155,1915500,2021,1,January
574703,2021-11-06 13:59:00,15426.0,United Kingdom,20,4439,88780,2021,11,November
556953,2021-06-16 08:16:00,14911.0,EIRE,268,101286,27144648,2021,6,June
540649,2021-01-10 14:59:00,15061.0,United Kingdom,317,40412,12810604,2021,1,January
540489,2021-01-07 16:32:00,13593.0,United Kingdom,199,55985,11141015,2021,1,January
546860,2021-03-17 14:47:00,18198.0,United Kingdom,286,31682,9061052,2021,3,March
573368,2021-10-30 13:18:00,14507.0,United Kingdom,74,22089,1634586,2021,10,October
553051,2021-05-13 10:11:00,15498.0,United Kingdom,10,1950,19500,2021,5,May
553159,2021-05-13 15:25:00,14194.0,United Kingdom,207,38306,7929342,2021,5,May
568179,2021-09-25 13:39:00,12545.0,Spain,177,37224,6588648,2021,9,September
566864,2021-09-15 12:51:00,17786.0,United Kingdom,144,16389,2360016,2021,9,September
548500,2021-03-31 13:49:00,17071.0,United Kingdom,148,20478,3030744,2021,3,March
580387,2021-12-04 10:29:00,18065.0,United Kingdom,41,11639,477199,2021,12,December
557849,2021-06-23 10:52:00,17613.0,United Kingdom,145,30835,4471075,2021,6,June
545911,2021-03-08 10:12:00,17940.0,United Kingdom,864,18144,15676416,2021,3,March
562572,2021-08-07 12:21:00,17298.0,United Kingdom,132,10764,1420848,2021,8,August
539312,2020-12-16 18:01:00,15197.0,United Kingdom,78,55650,4340700,2020,12,December
561814,2021-07-29 15:40:00,14854.0,United Kingdom,143,36845,5268835,2021,7,July
565612,2021-09-05 15:17:00,12616.0,France,186,45770,8513220,2021,9,September
568880,2021-09-29 12:39:00,14524.0,United Kingdom,79,10040,793160,2021,9,September
566215,2021-09-09 15:11:00,14895.0,United Kingdom,29,10915,316535,2021,9,September
554809,2021-05-26 13:13:00,16838.0,United Kingdom,92,19673,1809916,2021,5,May
543803,2021-02-13 12:05:00,17126.0,United Kingdom,184,30267,5569128,2021,2,February
567699,2021-09-22 09:16:00,17466.0,United Kingdom,133,46041,6123453,2021,9,September
537609,2020-12-07 13:22:00,17675.0,United Kingdom,236,61712,14564032,2020,12,December
555721,2021-06-06 16:01:00,15108.0,European Community,3,4500,13500,2021,6,June
546857,2021-03-17 14:19:00,12937.0,United Kingdom,192,21743,4174656,2021,3,March
568046,2021-09-23 12:16:00,18118.0,United Kingdom,85,19364,1645940,2021,9,September
547504,2021-03-23 13:33:00,12683.0,France,721,87788,63295148,2021,3,March
555284,2021-06-02 09:37:00,14298.0,United Kingdom,3280,305672,1002604160,2021,6,June
561876,2021-07-31 12:08:00,14472.0,United Kingdom,63,14902,938826,2021,7,July
551161,2021-04-26 15:26:00,18183.0,United Kingdom,251,31927,8013677,2021,4,April
573110,2021-10-27 15:24:00,17677.0,United Kingdom,258,53242,13736436,2021,10,October
552528,2021-05-09 16:59:00,17218.0,United Kingdom,110,17295,1902450,2021,5,May
559862,2021-07-13 10:30:00,12782.0,Portugal,354,51572,18256488,2021,7,July
570496,2021-10-11 09:05:00,16422.0,United Kingdom,438,45906,20106828,2021,10,October
555547,2021-06-05 13:13:00,12681.0,France,351,70991,24917841,2021,6,June
563914,2021-08-21 13:18:00,12518.0,Germany,187,32483,6074321,2021,8,August
556929,2021-06-15 15:12:00,15611.0,United Kingdom,25,5391,134775,2021,6,June
546062,2021-03-09 10:51:00,16221.0,United Kingdom,215,14863,3195545,2021,3,March
559036,2021-07-05 15:14:00,12637.0,France,321,66235,21261435,2021,7,July
574315,2021-11-03 17:53:00,17076.0,United Kingdom,183,50688,9275904,2021,11,November
551150,2021-04-26 14:37:00,18144.0,United Kingdom,30,15910,477300,2021,4,April
559699,2021-07-12 08:52:00,12682.0,France,77,19280,1484560,2021,7,July
543449,2021-02-08 12:12:00,16553.0,United Kingdom,160,33600,5376000,2021,2,February
543736,2021-02-11 12:36:00,15044.0,United Kingdom,264,61055,16118520,2021,2,February
555844,2021-06-07 13:10:00,14711.0,United Kingdom,70,16015,1121050,2021,6,June
560924,2021-07-22 09:01:00,15061.0,United Kingdom,472,64792,30581824,2021,7,July
546402,2021-03-11 15:22:00,13305.0,United Kingdom,84,15660,1315440,2021,3,March
576897,2021-11-17 08:41:00,17828.0,Malta,186,74343,13827798,2021,11,November
545905,2021-03-08 08:53:00,15234.0,United Kingdom,196,19700,3861200,2021,3,March
559909,2021-07-13 14:28:00,18245.0,United Kingdom,291,33092,9629772,2021,7,July
538008,2020-12-09 12:17:00,12683.0,France,557,84920,47300440,2020,12,December
552881,2021-05-12 10:03:00,18245.0,United Kingdom,76,16104,1223904,2021,5,May
551562,2021-05-03 10:51:00,13026.0,United Kingdom,192,15936,3059712,2021,5,May
574907,2021-11-07 15:33:00,17043.0,United Kingdom,246,64136,15777456,2021,11,November
570415,2021-10-10 13:27:00,14201.0,United Kingdom,148,12030,1780440,2021,10,October
569672,2021-10-05 13:58:00,17841.0,United Kingdom,229,35413,8109577,2021,10,October
541269,2021-01-17 11:01:00,12626.0,Germany,412,109600,45155200,2021,1,January
553538,2021-05-17 15:26:00,15855.0,United Kingdom,117,14031,1641627,2021,5,May
543507,2021-02-09 10:49:00,15039.0,United Kingdom,172,37160,6391520,2021,2,February
573314,2021-10-28 17:26:00,16987.0,United Kingdom,108,38165,4121820,2021,10,October
556917,2021-06-15 13:37:00,12415.0,Australia,15049,2277593,34275497057,2021,6,June
562608,2021-08-08 11:45:00,15502.0,United Kingdom,1905,331507,631520835,2021,8,August
574913,2021-11-07 16:00:00,13323.0,United Kingdom,22,9770,214940,2021,11,November
553194,2021-05-15 13:37:00,16283.0,United Kingdom,160,27781,4444960,2021,5,May
572810,2021-10-26 11:08:00,13644.0,United Kingdom,483,44673,21577059,2021,10,October
569790,2021-10-06 11:42:00,15910.0,United Kingdom,133,18841,2505853,2021,10,October
545028,2021-02-25 15:21:00,13973.0,United Kingdom,109,26470,2885230,2021,2,February
558628,2021-06-30 17:59:00,12626.0,Germany,583,81474,47499342,2021,6,June
540943,2021-01-12 12:31:00,17841.0,United Kingdom,107,22033,2357531,2021,1,January
570714,2021-10-12 10:20:00,13520.0,Switzerland,337,67637,22793669,2021,10,October
577525,2021-11-20 13:37:00,16905.0,United Kingdom,133,16135,2145955,2021,11,November
555627,2021-06-06 11:57:00,15805.0,United Kingdom,212,13044,2765328,2021,6,June
574169,2021-11-03 11:40:00,17491.0,United Kingdom,169,36083,6098027,2021,11,November
540261,2021-01-06 09:57:00,13089.0,United Kingdom,536,73088,39175168,2021,1,January
536378,2020-12-01 09:37:00,14688.0,United Kingdom,454,44498,20202092,2020,12,December
578297,2021-11-23 14:51:00,17017.0,United Kingdom,228,44628,10175184,2021,11,November
558621,2021-06-30 16:43:00,13745.0,United Kingdom,496,30004,14881984,2021,6,June
579191,2021-11-28 15:35:00,16684.0,United Kingdom,600,21600,12960000,2021,11,November
553160,2021-05-13 15:26:00,14194.0,United Kingdom,50,8536,426800,2021,5,May
560917,2021-07-21 18:21:00,17949.0,United Kingdom,109,83385,9088965,2021,7,July
569866,2021-10-06 14:50:00,12757.0,Portugal,1045,157887,164991915,2021,10,October
566736,2021-09-14 14:19:00,12726.0,France,438,35732,15650616,2021,9,September
570702,2021-10-12 09:38:00,16652.0,United Kingdom,48,8880,426240,2021,10,October
554708,2021-05-26 10:25:00,16449.0,United Kingdom,130,29100,3783000,2021,5,May
567633,2021-09-21 13:34:00,12939.0,United Kingdom,144,34632,4987008,2021,9,September
553186,2021-05-15 12:46:00,13183.0,United Kingdom,228,38820,8850960,2021,5,May
579470,2021-11-29 15:06:00,16549.0,United Kingdom,588,107927,63461076,2021,11,November
579139,2021-11-28 12:55:00,18102.0,United Kingdom,192,28608,5492736,2021,11,November
549729,2021-04-11 16:17:00,13634.0,United Kingdom,126,26341,3318966,2021,4,April
575325,2021-11-09 13:46:00,17293.0,United Kingdom,155,32730,5073150,2021,11,November
579542,2021-11-30 10:13:00,13658.0,United Kingdom,36,10760,387360,2021,11,November
554060,2021-05-20 16:55:00,18008.0,United Kingdom,200,38000,7600000,2021,5,May
556290,2021-06-10 09:23:00,17088.0,United Kingdom,170,38328,6515760,2021,6,June
574022,2021-11-02 12:20:00,12594.0,Italy,48,8592,412416,2021,11,November
570092,2021-10-07 11:51:00,16029.0,United Kingdom,964,172800,166579200,2021,10,October
570421,2021-10-10 13:34:00,13980.0,United Kingdom,172,20014,3442408,2021,10,October
556670,2021-06-13 16:29:00,15838.0,United Kingdom,388,78636,30510768,2021,6,June
560694,2021-07-20 12:05:00,12757.0,Portugal,457,83565,38189205,2021,7,July
565802,2021-09-07 10:36:00,17573.0,United Kingdom,177,17471,3092367,2021,9,September
555116,2021-05-31 15:16:00,16919.0,United Kingdom,173,31730,5489290,2021,5,May
564041,2021-08-22 12:46:00,14560.0,United Kingdom,4,3400,13600,2021,8,August
578815,2021-11-25 13:42:00,13860.0,United Kingdom,105,30864,3240720,2021,11,November
